unit,ring,lon,lat
Salzburg,5,13.198870897230908,47.97645872583536
Salzburg,5,13.166783628289787,47.97650456123736
Salzburg,5,13.148567680675784,47.97381114123275
Salzburg,5,13.144616770844888,47.97877848632846
Salzburg,5,13.147214634723412,47.990323013609874
Salzburg,5,13.14181207006371,47.99262080344653
Salzburg,5,13.12499554580116,47.99676404724898
Salzburg,5,13.110343138238898,47.99683174718573
Salzburg,5,13.090361672685411,47.999819303376796
Salzburg,5,13.085570229245057,48.005950495140915
Salzburg,5,13.075833182705265,48.00462540437614
Salzburg,5,13.071527624688498,48.01512801518783
Salzburg,5,13.061498097005305,48.019531135969615
Salzburg,5,13.05948307916874,48.03027954071755
Salzburg,5,13.046012763530154,48.032801098972925
Salzburg,5,13.029747808239504,48.03309647826858
Salzburg,5,13.010299051432076,48.036128575146165
Salzburg,5,12.978152409275575,48.02413333593354
Salzburg,5,12.953450275147306,48.035989031453376
Salzburg,5,12.935175211840429,48.035354288103726
Salzburg,5,12.898250511984399,48.00578701746379
Salzburg,5,12.877524677641325,47.99720187171492
Salzburg,5,12.886659653751387,47.95966084534242
Salzburg,5,12.920045349936759,47.94285033655172
Salzburg,5,12.939040849357296,47.9437223266487
Salzburg,5,12.985312479225609,47.8733545580529
Salzburg,5,12.985386887679773,47.82883347609025
Salzburg,5,12.94021050038164,47.77881877359242
Salzburg,5,12.935482079958392,47.77075248534381
Salzburg,5,12.935829025202093,47.75849072790674
Salzburg,5,12.933554820935502,47.747890036657964
Salzburg,5,12.913031750136037,47.73756481216044
Salzburg,5,12.911881551656773,47.72072153968337
Salzburg,5,12.933877104907745,47.710099552339116
Salzburg,5,12.96340526220842,47.71003878642635
Salzburg,5,13.00264230379647,47.7138197354069
Salzburg,5,13.018958867569207,47.72344364518842
Salzburg,5,13.061575831500067,47.697692989426
Salzburg,5,13.077599838225414,47.673385115303425
Salzburg,5,13.090196072127883,47.65480201348198
Salzburg,5,13.096619405764898,47.62853911556742
Salzburg,5,13.070199453993856,47.605355685044486
Salzburg,5,13.071819992101437,47.592185674377035
Salzburg,5,13.042278747097933,47.57702363029002
Salzburg,5,13.056408732709349,47.55787175335017
Salzburg,5,13.038828424681935,47.54166022587333
Salzburg,5,13.04694007009532,47.52440800028884
Salzburg,5,13.047400341086508,47.515296305487745
Salzburg,5,13.048343413939575,47.49269405089775
Salzburg,5,13.027581048677686,47.48721957656115
Salzburg,5,13.007323739961999,47.464912396061656
Salzburg,5,12.995495363326835,47.47915710779476
Salzburg,5,12.978690420875374,47.48521917238515
Salzburg,5,12.966543728367704,47.47535753716774
Salzburg,5,12.883512647208999,47.52116412309041
Salzburg,5,12.852366258683674,47.531336915835276
Salzburg,5,12.823198300062964,47.546424179006195
Salzburg,5,12.793025552054088,47.56564980749899
Salzburg,5,12.795954990595344,47.59363697662248
Salzburg,5,12.80007062497178,47.60575614427353
Salzburg,5,12.823552801892616,47.610158311577266
Salzburg,5,12.800491854167662,47.62780812540597
Salzburg,5,12.761328806501224,47.65550485347356
Salzburg,5,12.784742526961761,47.67211983680052
Salzburg,5,12.757879070305604,47.66359162620138
Salzburg,5,12.732915184552548,47.68021872008008
Salzburg,5,12.696460153299748,47.68278169862486
Salzburg,5,12.666747111491047,47.68160106398222
Salzburg,5,12.646266448021017,47.67411469730579
Salzburg,5,12.607995958184567,47.67428721092684
Salzburg,5,12.583527487760023,47.64788407507214
Salzburg,5,12.57080987696842,47.61226423537413
Salzburg,5,12.620993566654166,47.59830979944024
Salzburg,5,12.667230911866996,47.57925500695142
Salzburg,5,12.628812165300449,47.550092030889054
Salzburg,5,12.65478113214801,47.53731362839959
Salzburg,5,12.669953425581497,47.50876913123248
Salzburg,5,12.694845422728346,47.49075773143481
Salzburg,5,12.687369687525127,47.474451617617085
Salzburg,5,12.645334361479664,47.46872309586201
Salzburg,5,12.638410119911255,47.449880463696125
Salzburg,5,12.62026908899237,47.417196464960135
Salzburg,5,12.593190819919638,47.40703614344824
Salzburg,5,12.563311334597186,47.400069784874795
Salzburg,5,12.543247594786331,47.39539451871689
Salzburg,5,12.49935527478389,47.38624016600705
Salzburg,5,12.479584754648911,47.36875926608376
Salzburg,5,12.486804749477662,47.35296592993625
Salzburg,5,12.495342226632001,47.341874445538245
Salzburg,5,12.47892794418628,47.32691804688747
Salzburg,5,12.414518405156665,47.31608661321464
Salzburg,5,12.360090140726335,47.31838102627255
Salzburg,5,12.337386798065813,47.325252693485844
Salzburg,5,12.30490444592997,47.33096202935957
Salzburg,5,12.264697973267301,47.30273904953664
Salzburg,5,12.237874590886845,47.30197876861909
Salzburg,5,12.216781822891631,47.31197825495773
Salzburg,5,12.18699883328445,47.300997511276975
Salzburg,5,12.165190652580328,47.302070968309565
Salzburg,5,12.144660923937874,47.28866229555723
Salzburg,5,12.124366103376676,47.30268088684265
Salzburg,5,12.10357168619403,47.29423424388169
Salzburg,5,12.076650137668437,47.27011193566278
Salzburg,5,12.105958500614104,47.251744566184726
Salzburg,5,12.102869282763391,47.23668298210627
Salzburg,5,12.090657835839702,47.20765617177062
Salzburg,5,12.082400851372705,47.192377609237866
Salzburg,5,12.092446039744885,47.167828898277364
Salzburg,5,12.11501256617225,47.131736109914605
Salzburg,5,12.12574621711584,47.09306657034218
Salzburg,5,12.170503768888535,47.08746848063128
Salzburg,5,12.20142032748439,47.08782843757334
Salzburg,5,12.230981974878679,47.07665841194002
Salzburg,5,12.309205452646069,47.09364249343737
Salzburg,5,12.346194508504833,47.1097719994104
Salzburg,5,12.413516439268879,47.14393188534424
Salzburg,5,12.435224739737578,47.150994710950535
Salzburg,5,12.484119552197333,47.158349187393505
Salzburg,5,12.526330294337471,47.14613065854481
Salzburg,5,12.560565277602425,47.13393481473915
Salzburg,5,12.592847942489742,47.12536941108526
Salzburg,5,12.642487380952574,47.10411815438336
Salzburg,5,12.66675991498143,47.12332832613209
Salzburg,5,12.69485791601614,47.12261196203372
Salzburg,5,12.726041428816865,47.13177608448464
Salzburg,5,12.739481427935146,47.10080555365591
Salzburg,5,12.773405543866597,47.10142908741423
Salzburg,5,12.79040577960303,47.09422333267099
Salzburg,5,12.820923072047117,47.0981503582848
Salzburg,5,12.84710133410558,47.08165236712219
Salzburg,5,12.885767995826397,47.0850726809081
Salzburg,5,12.938188216621848,47.07664981760029
Salzburg,5,12.956290353694273,47.05469760653987
Salzburg,5,12.972391091331868,47.03833364717705
Salzburg,5,13.003754369309139,47.04434602518214
Salzburg,5,13.033923959703927,47.027583631910396
Salzburg,5,13.07369312424457,47.01388016404318
Salzburg,5,13.088158060521634,47.02702401818937
Salzburg,5,13.133887023736685,47.035273804213595
Salzburg,5,13.17704776885527,47.04134286410384
Salzburg,5,13.248823714540471,47.05104360693049
Salzburg,5,13.250510788285535,47.08798177437096
Salzburg,5,13.297521619402195,47.091701123198874
Salzburg,5,13.32430066319535,47.091325617134146
Salzburg,5,13.36363299313508,47.09926830497218
Salzburg,5,13.388721186593324,47.07600903031555
Salzburg,5,13.417984944899242,47.07797171109192
Salzburg,5,13.50259703502967,47.072348946903766
Salzburg,5,13.522286850744825,47.06897296946016
Salzburg,5,13.555488626314993,47.05922946704231
Salzburg,5,13.594973906956978,47.056420345543174
Salzburg,5,13.638386781169546,47.05595615659216
Salzburg,5,13.659210603055111,47.041971748631816
Salzburg,5,13.67612800281123,47.04173380204837
Salzburg,5,13.694095064090208,47.04066169295914
Salzburg,5,13.690354111862238,47.01534460430022
Salzburg,5,13.702879094529218,47.002359741318195
Salzburg,5,13.734469751730279,46.989689389454895
Salzburg,5,13.76770807970907,46.98113702156699
Salzburg,5,13.778774300025278,46.95785578557862
Salzburg,5,13.779680024427106,46.94523362773146
Salzburg,5,13.785429953975212,46.94429481447807
Steiermark,6,16.172886653292764,47.42281555802388
Steiermark,6,16.160672174803192,47.429694577723005
Steiermark,6,16.13301440679817,47.45385514425452
Steiermark,6,16.127837047878312,47.468766845251885
Steiermark,6,16.121392850573546,47.47833432363272
Steiermark,6,16.11690542351213,47.49498359212455
Steiermark,6,16.119695682742538,47.50835830957891
Steiermark,6,16.113554668438393,47.50796404175454
